Source,Target,Type,Weight
7112,8123,Directed,0.209432
7113,3112,Directed,0.226358
7113,3114,Directed,0.248331
7113,3115,Directed,0.215362
7113,3151,Directed,0.414146
7113,3162,Directed,0.266949
7113,3274,Directed,0.334549
7113,3336,Directed,0.215035
7113,3342,Directed,0.216944
7113,3352,Directed,0.26112
7113,4239,Directed,0.206762
7113,4249,Directed,0.387993
7113,4831,Directed,0.237837
7113,4832,Directed,0.206762
7113,5232,Directed,0.255367
7113,5311,Directed,0.666746
7113,5612,Directed,0.27088
7113,7114,Directed,0.305932
7114,2121,Directed,0.289396
7114,2131,Directed,0.23377
7114,3114,Directed,0.203965
7114,3115,Directed,0.253184
7114,3119,Directed,0.278738
7114,3121,Directed,0.23615
7114,3161,Directed,0.266412
7114,3162,Directed,0.450899
7114,3222,Directed,0.225364
7114,3273,Directed,0.215584
7114,3274,Directed,0.532071
7114,3315,Directed,0.303097
7114,3331,Directed,0.209167
7114,3335,Directed,0.319463
7114,3336,Directed,0.409394
7114,3341,Directed,0.350094
7114,3342,Directed,0.338312
7114,3344,Directed,0.208644
7114,3364,Directed,0.249723
7114,4234,Directed,0.270912
7114,4236,Directed,0.270912
7114,4238,Directed,0.244583
7114,4247,Directed,0.207861
7114,4249,Directed,0.203965
7114,4512,Directed,0.210214
7114,4531,Directed,0.53718
7114,4541,Directed,0.217908
7114,4861,Directed,0.254271
7114,4882,Directed,0.277346
7114,4883,Directed,0.228508
7114,4889,Directed,0.20756
7114,5122,Directed,0.363482
7114,5211,Directed,0.270912
7114,5222,Directed,0.244583
7114,5232,Directed,0.293189
7114,5414,Directed,0.379981
7114,5612,Directed,0.43364
7114,5616,Directed,0.590782
7114,5619,Directed,0.451648
7114,7111,Directed,0.846841
7114,7112,Directed,0.275876
7114,7113,Directed,0.261572
7114,7223,Directed,0.204936
7115,3119,Directed,0.200713
7115,3162,Directed,0.21575
7115,3274,Directed,0.275862
7115,3321,Directed,0.211714
7115,3336,Directed,0.212107
7115,4238,Directed,0.360379
7115,4247,Directed,0.277898
7115,4512,Directed,0.308281
7115,4531,Directed,0.255036
7115,5416,Directed,0.310078
7115,5613,Directed,0.284876
7115,6211,Directed,0.255036
7115,8114,Directed,0.425323
7121,3114,Directed,0.20197
7121,3115,Directed,0.345093
7121,3162,Directed,0.29977
7121,3254,Directed,0.27216
7121,3256,Directed,0.244722
7121,3315,Directed,0.218915
7121,3342,Directed,0.208372
7121,3353,Directed,0.215587
7121,3364,Directed,0.244722
7121,4247,Directed,0.261981
7121,4512,Directed,0.205214
7121,5211,Directed,0.429768
7131,3346,Directed,0.237703
7131,4511,Directed,0.304157
7131,4512,Directed,0.241154
7131,4531,Directed,0.289366
7131,4532,Directed,0.301265
7131,4541,Directed,0.20348
7131,4872,Directed,0.558851
7131,4879,Directed,0.570713
7131,5322,Directed,0.424949
7131,5323,Directed,0.475396
7131,5324,Directed,0.456015
7131,5411,Directed,0.210771
7131,5414,Directed,0.26078
7131,5616,Directed,0.271904
7131,5619,Directed,0.230706
7131,6244,Directed,0.484979
7131,7111,Directed,0.336626
7131,7112,Directed,0.546404
7131,7114,Directed,0.222471
7131,7139,Directed,0.4714
7131,8123,Directed,0.272638
7132,4511,Directed,0.254098
7132,4531,Directed,0.239307
7132,4532,Directed,0.251206
7132,4872,Directed,0.510283
7132,4879,Directed,0.520654
7132,5322,Directed,0.37489
7132,5323,Directed,0.423832
7132,5324,Directed,0.407545
7132,5414,Directed,0.212286
7132,5612,Directed,0.232677
7132,5616,Directed,0.212086
7132,6244,Directed,0.442803
7132,7111,Directed,0.292685
7132,7112,Directed,0.501445
7132,7114,Directed,0.200143
7132,7131,Directed,0.572928
7132,7139,Directed,0.419706
7132,8123,Directed,0.22258
7139,3115,Directed,0.201816
7139,4879,Directed,0.299288
7139,5324,Directed,0.228534
7139,7112,Directed,0.329876
7139,7131,Directed,0.262103
7139,7132,Directed,0.264274
7211,2122,Directed,0.201297
7211,2382,Directed,0.208721
7211,4922,Directed,0.202953
7211,6211,Directed,0.381085
7211,8131,Directed,0.300453
7223,3151,Directed,0.215903
7223,3254,Directed,0.237392
7223,3361,Directed,0.212175
7223,4247,Directed,0.207009
7223,4413,Directed,0.228052
7223,4871,Directed,0.471176
7223,4882,Directed,0.484852
7223,4883,Directed,0.505041
7223,4884,Directed,0.286536
7223,4889,Directed,0.441286
7223,7225,Directed,0.228763
7225,6112,Directed,0.220357
8111,2121,Directed,0.236645
8111,3115,Directed,0.200433
8111,3253,Directed,0.290877
8111,3254,Directed,0.266608
8111,5611,Directed,0.269905
8111,6112,Directed,0.245373
8114,3131,Directed,0.230224
8114,3315,Directed,0.205098
8114,4512,Directed,0.216951
8114,7115,Directed,0.30996
8121,3162,Directed,0.250918
8121,5211,Directed,0.234788
8121,5232,Directed,0.239336
8123,3151,Directed,0.247702
8123,4531,Directed,0.243974
8123,4879,Directed,0.255145
8123,5323,Directed,0.215235
8123,5324,Directed,0.293567
8123,6113,Directed,0.258532
8123,6244,Directed,0.247702
8123,7112,Directed,0.310691
8123,7131,Directed,0.215295
8123,7132,Directed,0.217466
8123,7139,Directed,0.250936
8129,1152,Directed,0.56142
8129,3115,Directed,0.23409
8129,3116,Directed,0.549415
8129,3117,Directed,0.30981
8129,3212,Directed,0.279321
8129,3313,Directed,0.22266
8129,4247,Directed,0.332673
8129,4531,Directed,0.371958
8129,5331,Directed,0.242864
8129,7112,Directed,0.29898
8129,8114,Directed,0.352739
8132,2121,Directed,0.280445
8132,3112,Directed,0.329862
8132,3117,Directed,0.261961
8132,3121,Directed,0.227199
8132,3151,Directed,0.246721
8132,3161,Directed,0.257461
8132,3162,Directed,0.337212
8132,3254,Directed,0.347392
8132,3273,Directed,0.268151
8132,3274,Directed,0.312267
8132,3352,Directed,0.28999
8132,3361,Directed,0.272957
8132,4238,Directed,0.235633
8132,4248,Directed,0.409763
8132,4421,Directed,0.328908
8132,4422,Directed,0.326902
8132,4854,Directed,0.248026
8132,5619,Directed,0.240422
8132,6112,Directed,0.208517
8133,3162,Directed,0.207517
8133,4512,Directed,0.209871
8133,5615,Directed,0.46232
8133,8132,Directed,0.293634
8139,2121,Directed,0.214628
8139,3151,Directed,0.238896
8139,3341,Directed,0.205689
8139,3364,Directed,0.254136
8139,4531,Directed,0.20714
8139,5211,Directed,0.263091
8139,5232,Directed,0.218421
